,ids,img_quantities,hopkins
1033,2687885,101,0.996970439690541
1034,2687915,94,0.997105179997131
1035,2687927,100,0.998374335070878
1036,2687928,59,0.9974627878308
1037,2687929,101,0.996583473800388
1038,2687932,101,0.996705401737267
1039,2687935,43,0.992208534762376
1040,2687937,101,0.9959163720554
1041,2687940,101,0.99740705128241
1042,2687942,101,0.998709589929735
1043,2687943,101,0.9983385722452
1044,2687948,99,0.998122630008394
1045,2687949,99,0.996308304087656
1046,2688175,101,0.998564268613132
1047,2688176,101,0.999344601119739
1048,2688178,35,0.991853218272897
1049,2688180,95,0.999053075443184
1050,2688181,10,0.956763597431228
1051,2688185,99,0.997534536626055
1052,2688186,96,0.985171814101407
1053,2688187,35,0.98887010326038
1055,2688189,100,0.997684929769384
1057,2688195,35,0.97329633624292
1058,2688196,100,0.997676275340407
1059,2688197,101,0.993099699846153
1060,2688200,99,0.99570814636636
1061,2688201,15,0.966118646228711
1062,2688203,97,0.998833937876481
1063,2688204,99,0.998499200334738
1064,2688205,48,0.987801168510339
1065,2688207,83,0.996667249280755
1066,2688210,101,0.995414182714462
1067,2688211,106,0.998780706682759
1068,2688214,100,0.99813811803499
1069,2688216,22,0.98353751792265
1070,2688219,97,0.997758696703133
1071,2688222,95,0.988890901036276
1072,2688223,89,0.998196278486923
1073,2688225,101,0.980931912527187
1074,2688227,101,0.998730649055361
1075,2688228,68,0.998051198771036
1076,2688231,35,0.981413720117362
1077,2688236,12,0.889597122867611
1078,2688237,100,0.996536478079873
1079,2688243,31,0.982369582380107
1080,2688244,53,0.996146559634623
1082,2688249,11,0.887180403931906
1083,2688263,16,0.960226331414818
1084,2688265,65,0.991996910004095
1085,2688270,58,0.993568568352477
1086,2688289,56,0.992461636448648
1087,2688296,18,0.953346696918157
1088,2688307,12,0.927831043101876
1089,2688309,11,0.899295900945131
