,class_ids,img_quantities,hopkins
5556,2767101,45,1.0
5557,2767102,99,1.0
5558,2767107,14,1.0
5559,2767120,95,1.0
5560,2767123,25,1.0
5561,2767128,44,1.0
5562,2767132,78,1.0
5563,2767133,94,1.0
5564,2767144,84,1.0
5565,2767160,26,1.0
5566,2767161,100,1.0
5568,2767165,30,1.0
5569,2767183,14,1.0
5570,2767189,99,1.0
5571,2767229,98,1.0
5572,2767232,100,1.0
5574,2767246,26,1.0
5575,2767251,11,1.0
5577,2767271,99,1.0
5578,2767275,101,1.0
5579,2767285,10,0.71
5580,2767293,39,1.0
5581,2767298,56,1.0
5583,2767312,100,1.0
5584,2767320,85,1.0
5585,2767355,30,1.0
5586,2767375,11,0.716824362302176
5587,2767389,82,1.0
5588,2767405,23,0.71
5589,2767415,101,1.0
5590,2767425,21,1.0
5591,2767428,101,1.0
5592,2767432,101,0.999999999999913
5593,2767506,100,1.0
5594,2767526,82,1.0
5597,2767598,96,0.779419794651864
5601,2767671,101,1.0
5602,2767681,75,1.0
5603,2767687,100,1.0
5604,2767691,19,1.0
5605,2767692,100,1.0
5606,2767701,28,1.0
5607,2767702,100,1.0
5608,2767708,76,1.0
5609,2767710,79,1.0
5610,2767712,56,1.0
5611,2767713,48,1.0
5612,2767715,71,1.0
5613,2767716,19,1.0
5614,2767717,100,1.0
5616,2767727,61,1.0
5617,2767731,37,1.0
5620,2767756,11,1.0
5621,2767779,37,1.0
5622,2767811,20,1.0
5623,2767816,29,1.0
5624,2767818,15,0.999999788154418
5625,2767837,20,0.873346564544441
5626,2767841,99,1.0
5627,2767865,51,1.0
5628,2767879,20,1.0
5629,2767882,14,0.71
5631,2767920,50,1.0
5632,2767972,98,1.0
5633,2768004,100,1.0
5634,2768019,34,1.0
5635,2768022,100,1.0
5637,2768035,59,1.0
5639,2768102,98,1.0
5640,2768107,102,1.0
5641,2768116,37,1.0
5642,2768118,101,1.0
5643,2768139,99,1.0
5644,2768144,100,1.0
5645,2768150,35,1.0
5646,2768164,13,0.701216617381712
5647,2768176,101,1.0
5648,2768199,109,1.0
5649,2768247,32,1.0
5650,2768250,16,1.0
5651,2768256,12,1.0
5652,2768260,34,1.0
5653,2768269,86,1.0
5656,2768286,88,1.0
5657,2768304,67,1.0
5658,2768326,103,1.0
5659,2768353,90,1.0
5660,2768358,97,1.0
5661,2768364,20,1.0
5662,2768367,96,1.0
5663,2768389,36,1.0
5664,2768403,33,1.0
5665,2768408,21,1.0
5669,2768429,10,1.0
5672,2768439,48,1.0
5673,2768442,10,0.76
5674,2768465,95,1.0
5675,2768469,92,1.0
5676,2768473,24,1.0
5677,2768480,49,1.0
5678,2768491,96,1.0
5680,2768503,100,1.0
5681,2768511,48,1.0
5682,2768513,85,1.0
5683,2768517,101,1.0
5684,2768530,24,1.0
5685,2768539,96,1.0
5686,2768543,36,0.999999999998844
5687,2768545,10,1.0
5688,2768551,97,1.0
5689,2768602,91,1.0
5690,2768614,97,1.0
5691,2768619,28,1.0
5693,2768632,78,1.0
5695,2768676,17,1.0
5696,2768686,101,1.0
5697,2768695,99,1.0
5698,2768701,99,1.0
5699,2768709,19,1.0
5700,2768717,14,1.0
5701,2768724,20,1.0
5703,2768763,99,1.0
5704,2768772,98,1.0
5705,2768780,100,1.0
5707,2768787,84,1.0
5708,2768805,73,1.0
5709,2768817,71,1.0
5711,2768837,13,1.0
5712,2768841,14,1.0
5713,2768859,24,1.0
5714,2768864,15,1.0
5716,2768885,96,1.0
5717,2768929,20,1.0
5719,2768950,14,1.0
5720,2768953,62,1.0
5721,2768961,93,1.0
5723,2768969,18,0.995712294012727
5724,2768974,58,1.0
5725,2768978,89,1.0
5726,2768995,100,1.0
5727,2769013,60,1.0
5728,2769019,98,1.0
5729,2769048,38,1.0
5730,2769053,43,1.0
5732,2769069,99,1.0
5733,2769078,12,1.0
5734,2769080,46,1.0
5735,2769084,101,1.0
5736,2769112,100,0.999999994400306
5737,2769135,13,1.0
5739,2769156,11,1.0
5741,2769172,101,1.0
5742,2769247,80,1.0
5743,2769264,93,1.0
5744,2769266,101,1.0
5745,2769274,97,1.0
5746,2769290,27,1.0
5747,2769307,13,1.0
5748,2769317,100,1.0
5749,2769345,44,1.0
5750,2769351,23,0.999999897232852
5751,2769362,11,1.0
5752,2769420,99,1.0
5753,2769435,100,1.0
5754,2769457,100,1.0
5755,2769493,100,1.0
5756,2769518,98,1.0
5757,2769544,99,1.0
5758,2769582,100,1.0
5760,2769592,99,1.0
5761,2769604,12,1.0
5762,2769615,32,1.0
5763,2769620,24,1.0
5764,2769650,19,1.0
5766,2769674,36,1.0
5767,2769716,52,1.0
5768,2769720,60,1.0
5770,2769737,34,1.0
5771,2769746,17,1.0
5772,2769748,53,1.0
5774,2769757,70,1.0
5775,2769763,100,1.0
5776,2769766,101,1.0
5777,2769775,101,1.0
5778,2769786,48,1.0
5779,2769788,92,1.0
5780,2769796,101,1.0
5781,2769826,33,1.0
5782,2769836,18,0.999999999999241
5783,2769847,61,1.0
5784,2769850,81,1.0
5786,2769854,93,1.0
5787,2769937,101,1.0
5788,2770004,101,1.0
5789,2770022,100,1.0
5790,2770039,101,1.0
5791,2770095,30,1.0
5792,2770112,14,1.0
5793,2770117,98,1.0
5795,2770136,14,0.949856098902944
5796,2770201,100,1.0
5798,2770228,101,1.0
5799,2770285,10,1.0
5800,2770302,100,1.0
5801,2770309,23,0.999999999999138
5802,2770317,16,1.0
5803,2770323,101,1.0
5808,2770369,99,1.0
5809,2770376,100,1.0
5811,2770389,18,1.0
5812,2770412,43,1.0
5813,2770419,12,1.0
5814,2770434,98,1.0
5815,2770444,60,1.0
5816,2770468,14,1.0
5817,2770473,93,1.0
5820,2770547,98,1.0
5824,2770610,99,1.0
5825,2770617,89,0.999504494236519
5828,2770674,46,1.0
5829,2770677,101,1.0
5831,2770772,29,1.0
5832,2770776,102,1.0
5833,2770795,11,0.71
5834,2770833,61,1.0
5835,2770838,49,1.0
5836,2770845,38,1.0
5837,2770854,103,1.0
5838,2770868,98,1.0
5839,2770873,99,1.0
5841,2770897,101,1.0
5842,2770905,99,1.0
5843,2770914,101,1.0
5844,2770929,13,1.0
5845,2770930,61,1.0
5846,2770942,60,1.0
5847,2770945,58,0.77
5848,2770949,81,1.0
5849,2770957,35,1.0
5850,2770961,99,1.0
5851,2770981,100,1.0
5852,2770986,35,1.0
5853,2770988,101,1.0
5854,2771000,11,1.0
5855,2771003,59,1.0
5856,2771004,40,1.0
5857,2771006,94,1.0
5858,2771017,21,0.945133301148755
5859,2771018,102,1.0
5860,2771024,18,1.0
5861,2771025,98,1.0
5862,2771029,43,0.73
5863,2771031,12,0.999999999980638
5864,2771042,99,1.0
5865,2771046,21,0.948218288600974
5866,2771052,98,1.0
5868,2771073,100,1.0
5869,2771074,97,1.0
5870,2771080,43,1.0
5871,2771081,90,1.0
5872,2771086,99,1.0
5873,2771123,14,1.0
5874,2771207,23,1.0
5875,2771235,13,1.0
5876,2771258,12,1.0
5877,2771287,70,1.0
5878,2771309,47,1.0
5880,2771373,17,1.0
5881,2771381,101,1.0
5882,2771426,101,1.0
5883,2771439,101,1.0
5886,2771738,21,1.0
5887,2771768,48,1.0
5888,2771778,102,1.0
5890,2771790,22,1.0
5891,2771794,38,1.0
5893,2771800,22,1.0
5894,2771809,42,1.0
5895,2771814,46,1.0
5896,2771828,95,1.0
5898,2771853,71,1.0
5900,2771904,15,1.0
5901,2771915,32,1.0
5903,2771925,19,1.0
5904,2771948,56,1.0
5905,2771972,102,1.0
5906,2771988,96,1.0
5907,2772020,100,1.0
5908,2772082,84,1.0
5909,2772094,100,1.0
5910,2772135,41,1.0
5911,2772145,96,1.0
5912,2772164,88,1.0
5913,2772213,31,1.0
5914,2772231,100,1.0
5915,2772240,24,1.0
5916,2772241,102,1.0
5917,2772244,18,1.0
5918,2772247,99,1.0
5919,2772253,97,1.0
5920,2772274,99,1.0
5921,2772280,100,1.0
5922,2772285,100,1.0
5923,2772298,32,1.0
5924,2772308,37,1.0
5925,2772321,28,1.0
5926,2772324,99,1.0
5927,2772325,89,1.0
5928,2772339,92,1.0
5930,2772375,18,1.0
5931,2772379,32,1.0
5932,2772420,99,1.0
5933,2772422,92,1.0
5934,2772430,32,1.0
5935,2772431,36,1.0
5936,2772443,52,1.0
5938,2772455,26,0.99999999981415
5939,2772456,98,1.0
5940,2772465,66,1.0
5941,2772469,43,1.0
5942,2772471,75,1.0
5943,2772481,20,1.0
5945,2772513,29,1.0
5946,2772543,31,1.0
5947,2772554,11,0.999999999999987
5948,2772564,20,1.0
5951,2772591,99,1.0
5954,2772595,26,1.0
5955,2772599,88,1.0
5956,2772604,100,1.0
5957,2772608,12,1.0
5958,2772610,95,1.0
5960,2772618,14,0.730000000000356
5961,2772620,94,1.0
5962,2772622,64,1.0
5963,2772623,29,1.0
5964,2772626,81,1.0
5966,2772630,98,1.0
5967,2772632,61,1.0
5968,2772636,98,1.0
5969,2772647,21,1.0
5970,2772648,25,1.0
5971,2772666,100,1.0
5973,2772832,98,1.0
5974,2772846,17,1.0
5975,2772861,24,0.72
5976,2772865,14,1.0
5977,2772879,87,1.0
5978,2772880,65,1.0
5979,2772885,102,1.0
5980,2772895,14,1.0
5981,2772901,11,1.0
5982,2772902,101,1.0
5983,2772922,104,1.0
5984,2772929,50,1.0
5985,2772930,25,1.0
5986,2772938,22,1.0
5987,2772946,26,1.0
5988,2772958,101,1.0
5989,2772982,27,1.0
5990,2772995,62,1.0
5993,2773018,39,1.0
5994,2773036,100,1.0
5995,2773043,98,1.0
5996,2773055,100,1.0
5999,2773071,34,1.0
6000,2773080,100,1.0
6001,2773101,107,1.0
6002,2773134,51,1.0
6003,2773142,101,1.0
6005,2773174,100,1.0
6007,2773191,54,1.0
6009,2773200,13,0.999999999999999
6011,2773281,100,0.999999921149545
6012,2773325,22,1.0
6013,2773336,43,0.999999999999644
6014,2773361,61,1.0
6015,2773366,16,0.999995759715519
6016,2773393,17,0.74
6017,2773403,15,1.0
6018,2773413,15,1.0
6019,2773418,20,1.0
6021,2773431,65,1.0
6022,2773439,27,1.0
6024,2773448,100,1.0
6025,2773453,99,1.0
6027,2773492,10,1.0
6028,2773498,22,1.0
6029,2773499,109,1.0
6030,2773506,96,1.0
6031,2773525,48,1.0
6032,2773545,101,1.0
6033,2773560,22,1.0
6034,2773605,100,1.0
6035,2773639,100,1.0
6037,2773675,10,0.999150617592073
6038,2773678,100,1.0
6039,2773689,11,0.861311318534917
6040,2773695,51,1.0
6041,2773704,44,1.0
6042,2773721,100,1.0
6043,2773765,20,1.0
6044,2773770,30,1.0
6045,2773781,101,1.0
6046,2773789,49,0.73
6047,2773791,19,1.0
6048,2773795,11,1.0
6049,2773802,10,1.0
6050,2773803,61,1.0
6051,2773807,99,1.0
6052,2773813,99,1.0
6053,2773816,90,1.0
6054,2773832,64,1.0
6055,2773846,97,1.0
6056,2773866,23,1.0
6057,2773883,12,1.0
6058,2773902,100,1.0
6059,2773942,101,1.0
6061,2774115,39,1.0
6062,2774125,36,1.0
6063,2774158,91,1.0
6064,2774251,103,1.0
6065,2774366,10,1.0
6066,2774390,17,1.0
6067,2774415,12,1.0
6069,2774439,105,1.0
6070,2774457,63,1.0
6072,2774483,47,1.0
6074,2774567,23,1.0
6075,2774607,79,1.0
6076,2774611,16,1.0
6077,2774620,27,1.0
6078,2774639,11,1.0
6081,2774706,89,1.0
6083,2774715,93,1.0
6086,2774746,55,1.0
6087,2774754,16,0.973890838112331
6088,2774846,101,1.0
6089,2774899,17,1.0
6090,2774906,10,1.0
6091,2774912,24,1.0
6093,2774998,102,1.0
6094,2775002,22,1.0
6095,2775007,12,1.0
6096,2775029,14,1.0
6097,2775075,48,1.0
6098,2775107,102,1.0
6099,2775117,101,1.0
6100,2775128,25,1.0
6101,2775129,17,1.0
6102,2775130,12,1.0
6103,2775143,34,1.0
6104,2775144,27,1.0
6105,2775154,27,1.0
6106,2775155,29,1.0
6107,2775163,47,1.0
6108,2775168,21,1.0
6109,2775169,15,1.0
6110,2775175,101,1.0
6112,2775180,99,1.0
6113,2775184,14,1.0
6115,2775202,82,1.0
6116,2775206,43,1.0
6117,2775207,94,1.0
6118,2775219,99,1.0
6121,2775230,21,1.0
6123,2775234,101,1.0
6125,2775238,19,1.0
6127,2775241,91,1.0
6129,2775251,15,1.0
6130,2775252,26,1.0
6131,2775254,33,1.0
6132,2775256,50,1.0
6133,2775257,101,1.0
6135,2775267,100,1.0
6137,2775270,64,1.0
6139,2775273,14,1.0
6141,2775277,100,1.0
6142,2775282,59,1.0
6143,2775284,100,1.0
6144,2775288,30,1.0
6145,2775293,29,1.0
6146,2775295,25,1.0
6147,2775296,24,1.0
6149,2775301,94,1.0
6150,2775304,100,1.0
6151,2775311,100,1.0
6152,2775319,31,1.0
6153,2775320,17,1.0
6154,2775324,30,1.0
6155,2775325,38,1.0
6157,2775327,90,1.0
6158,2775335,39,1.0
6159,2775337,101,1.0
6160,2775349,27,1.0
6161,2775351,39,1.0
6162,2775373,78,1.0
6163,2775374,25,1.0
6164,2775377,14,1.0
6165,2775378,100,1.0
6166,2775387,25,1.0
6168,2775396,47,1.0
6169,2775402,11,1.0
6170,2775404,97,1.0
6171,2775405,38,1.0
6172,2775406,100,1.0
6173,2775407,75,1.0
6174,2775409,28,1.0
6175,2775410,97,1.0
6176,2775417,27,1.0
6177,2775420,68,1.0
6178,2775421,19,1.0
6179,2775426,14,0.999999999999997
6180,2775427,54,1.0
6183,2775456,18,1.0
6184,2775462,22,1.0
6185,2775497,101,1.0
6186,2775506,99,1.0
6187,2775526,16,1.0
6188,2775530,98,1.0
6189,2775556,56,1.0
6190,2775561,101,1.0
6191,2775573,14,1.0
6192,2775576,38,1.0
6193,2775579,93,1.0
6194,2775580,101,0.979247147360542
6195,2775585,96,1.0
6196,2775587,99,1.0
6197,2775592,99,1.0
6198,2775601,100,1.0
6199,2775604,95,1.0
6200,2775606,21,1.0
6202,2775610,101,1.0
6203,2775611,100,1.0
6204,2775615,101,1.0
6205,2775619,101,1.0
6206,2775687,100,1.0
6207,2775690,100,1.0
6209,2775703,99,1.0
6210,2775706,35,1.0
6211,2775707,96,1.0
6212,2775710,101,1.0
6213,2775713,48,1.0
6214,2775714,99,1.0
6215,2775716,100,1.0
6216,2775731,98,1.0
6217,2775732,100,1.0
6218,2775736,99,1.0
6219,2775744,101,1.0
6220,2775775,96,1.0
6221,2775782,19,1.0
6222,2775783,50,1.0
6223,2775785,61,1.0
6225,2775788,101,1.0
6226,2775812,98,1.0
6229,2775845,47,1.0
6230,2775856,23,1.0
6231,2775859,25,1.0
6235,2775882,36,1.0
6237,2775891,10,1.0
6238,2775899,35,0.78
6239,2775900,21,1.0
6240,2775903,11,1.0
6241,2775906,18,1.0
6244,2775915,12,1.0
6245,2775916,92,1.0
6246,2775934,27,1.0
6247,2775938,14,1.0
6248,2775940,12,1.0
6249,2775945,97,1.0
6250,2775952,34,1.0
6251,2775953,13,1.0
6253,2775965,11,0.999999997279351
6255,2775983,64,1.0
6256,2775993,28,0.998934983958383
6260,2776002,30,1.0
6261,2776003,44,1.0
6262,2776471,98,1.0
6263,2776491,56,0.771547677514104
6265,2776514,11,1.0
6266,2776541,94,1.0
6267,2776547,98,1.0
6268,2776553,13,1.0
6270,2776569,29,1.0
6271,2776588,90,1.0
6272,2776601,97,1.0
6273,2776631,24,1.0
6274,2776635,99,1.0
6275,2776639,41,1.0
6276,2776643,44,0.99131669090771
6277,2776652,87,1.0
6279,2776661,33,1.0
6280,2776687,83,1.0
6281,2776693,50,1.0
6282,2776718,67,1.0
6283,2776732,40,1.0
6285,2776790,101,1.0
6286,2776820,10,1.0
6287,2776826,93,1.0
6288,2776829,23,1.0
6290,2776850,100,1.0
6291,2776861,96,1.0
6292,2776880,10,0.999999999414309
6293,2776883,31,1.0
6294,2776888,52,1.0
6295,2776901,31,1.0
6297,2776907,62,1.0
6299,2776923,18,1.0
6300,2776985,94,1.0
6301,2776991,61,1.0
6302,2776994,96,1.0
6303,2777000,88,1.0
6304,2777001,95,0.999999999999316
6305,2777004,96,1.0
6306,2777007,38,1.0
6307,2777011,22,0.750000000000531
6308,2777014,80,1.0
6309,2777017,12,1.0
6310,2777019,96,1.0
6311,2777024,42,1.0
6312,2777027,94,1.0
6313,2777028,97,1.0
6314,2777032,18,1.0
6316,2777041,87,1.0
6317,2777090,24,1.0
6318,2777091,41,1.0
6319,2777103,16,1.0
6320,2777121,76,1.0
6321,2777126,25,1.0
6322,2777134,101,1.0
6324,2777160,11,1.0
6325,2777185,28,1.0
6326,2777200,15,1.0
6327,2777210,44,1.0
6328,2777226,99,1.0
6329,2777231,22,1.0
6330,2777232,93,1.0
6331,2777240,13,1.0
6332,2777249,33,1.0
6333,2777252,20,1.0
6334,2777254,100,1.0
6335,2777263,14,0.975072830215586
6336,2777270,50,1.0
6337,2777273,74,1.0
6338,2777276,10,1.0
6339,2777279,14,1.0
6340,2777290,26,1.0
6342,2777293,77,1.0
6343,2777294,64,1.0
6344,2777322,15,1.0
6345,2777324,20,1.0
6346,2777334,17,1.0
6347,2777339,50,1.0
6348,2777396,93,1.0
6350,2777408,13,1.0
6351,2777412,97,1.0
6352,2777416,24,1.0
6353,2777417,45,1.0
6355,2777426,24,1.0
6356,2777430,94,1.0
6357,2777450,23,1.0
6358,2777461,97,1.0
6361,2777491,61,1.0
6362,2777493,12,1.0
6363,2777511,101,1.0
6364,2777516,26,1.0
6365,2777527,16,1.0
6366,2777537,99,1.0
6367,2777551,37,1.0
6368,2777561,99,1.0
6369,2777562,98,1.0
6370,2777564,34,1.0
6371,2777565,46,1.0
6372,2777577,44,1.0
6373,2777591,76,1.0
6374,2777592,10,1.0
6375,2777599,12,1.0
6377,2777624,42,1.0
6378,2777626,101,1.0
6379,2777632,37,1.0
6380,2777639,25,1.0
6381,2777646,98,1.0
6382,2777656,45,1.0
6383,2777674,23,1.0
6385,2777708,19,0.715920976857008
6386,2777724,91,1.0
6387,2777738,88,1.0
6388,2777754,100,1.0
6390,2777781,19,1.0
6391,2777782,30,1.0
6392,2777783,12,0.73000000112965
6393,2777784,16,0.770000107056975
6394,2777789,98,1.0
6395,2777808,37,1.0
6397,2777824,37,1.0
6398,2777845,10,0.989072134910325
6399,2777855,88,1.0
6400,2777863,11,1.0
6401,2777868,37,1.0
6402,2777869,66,1.0
6404,2777886,23,1.0
6405,2777890,22,1.0
6406,2777892,88,1.0
6407,2777899,83,1.0
6408,2777914,40,1.0
6410,2777948,10,0.990043161245912
6411,2777953,84,1.0
6413,2777959,13,1.0
6414,2777978,13,1.0
6417,2778007,15,1.0
6418,2778025,101,1.0
6420,2778035,97,1.0
6422,2778046,31,1.0
6425,2778057,101,1.0
6427,2778077,26,1.0
6429,2778099,14,1.0
6430,2778120,51,1.0
6431,2778129,19,0.71
6432,2778131,10,1.0
6435,2778145,14,1.0
6438,2778164,53,1.0
6440,2778179,34,1.0
6441,2778180,10,1.0
6442,2778205,22,1.0
6444,2778219,93,1.0
6445,2778223,16,1.0
6446,2778245,53,1.0
6447,2778248,12,1.0
6448,2778261,52,0.99999999999994
6449,2778266,57,1.0
6450,2778270,96,1.0
6452,2778292,18,1.0
6453,2778315,11,1.0
6454,2778319,66,1.0
6455,2778346,101,1.0
6456,2778349,33,0.740293379184644
6457,2778358,101,1.0
6458,2778374,18,1.0
6459,2778387,102,1.0
6460,2778420,49,1.0
6461,2778437,100,1.0
6462,2778457,101,1.0
6463,2778478,101,1.0
6464,2778509,77,1.0
6465,2778511,90,1.0
6466,2778530,95,1.0
6467,2778567,98,1.0
6468,2778642,94,1.0
6469,2778664,10,1.0
6470,2778665,24,1.0
6471,2778667,11,0.99999999060289
6472,2778670,97,1.0
6473,2778690,99,1.0
6474,2778731,34,1.0
6475,2778759,29,1.0
6476,2778766,11,1.0
6478,2778771,29,1.0
6479,2778786,91,1.0
6481,2778813,34,1.0
6484,2778899,18,1.0
6485,2779135,100,1.0
6486,2779140,96,1.0
6487,2779147,12,1.0
6488,2779150,13,1.0
6489,2779176,41,1.0
6490,2779185,100,1.0
6491,2779198,16,1.0
6492,2779206,35,0.999998953017881
6493,2779209,96,1.0
6494,2779215,75,1.0
6495,2779217,103,1.0
6496,2779224,20,1.0
6497,2779230,42,1.0
6498,2779250,11,1.0
6499,2779251,64,1.0
6500,2779273,58,1.0
6501,2779278,102,1.0
6502,2779293,31,1.0
6506,2779319,99,1.0
6507,2779330,31,1.0
6509,2779358,32,0.999999999999999
6510,2779366,10,1.0
6511,2779368,99,1.0
6512,2779393,34,1.0
6513,2779400,12,1.0
6514,2779403,29,1.0
6515,2779411,81,1.0
6516,2779414,11,0.989059630145228
6517,2779415,26,1.0
6518,2779419,91,1.0
6519,2779423,71,1.0
6521,2779427,92,1.0
6522,2779428,27,1.0
6523,2779430,27,1.0
6524,2779432,39,1.0
6525,2779434,80,1.0
6526,2779437,92,1.0
6527,2779438,36,1.0
6528,2779442,92,1.0
6529,2779446,14,1.0
6530,2779447,93,1.0
6531,2779448,91,1.0
6532,2779449,26,1.0
6533,2779454,91,1.0
6534,2779470,85,1.0
6535,2779476,16,1.0
6536,2779483,100,1.0
6539,2779490,101,1.0
6540,2779494,39,1.0
6541,2779503,23,1.0
6542,2779504,36,1.0
6543,2779505,11,0.75
6544,2779510,76,1.0
6545,2779514,98,0.933317449158834
6547,2779517,73,1.0
6548,2779522,65,1.0
6549,2779539,17,1.0
6550,2779618,23,0.999999999999999
6551,2779640,100,1.0
6552,2779722,32,1.0
6553,2779735,18,1.0
6554,2779737,18,1.0
6556,2779782,11,0.72
6557,2779790,21,1.0
6558,2779810,42,1.0
6560,2779929,45,1.0
6561,2779965,21,1.0
6563,2780002,19,1.0
6564,2780030,92,1.0
6565,2780069,14,0.71
6567,2780103,102,1.0
6568,2780264,27,1.0
6569,2780304,23,0.999999999490227
6570,2780366,27,1.0
6571,2780433,27,1.0
6572,2780452,31,1.0
6573,2780508,19,1.0
6574,2780509,10,1.0
6575,2780527,28,1.0
6576,2780538,67,1.0
6577,2780813,61,1.0
6578,2780820,100,1.0
6579,2780836,94,1.0
6582,2781057,96,1.0
6583,2781064,94,1.0
6584,2781074,101,1.0
6585,2781103,101,1.0
6586,2781118,29,1.0
6587,2781121,81,1.0
6589,2781140,106,1.0
6590,2781143,101,1.0
6591,2781147,101,1.0
6592,2781165,95,1.0
6593,2781176,100,1.0
6594,2781305,32,1.0
6595,2781316,65,1.0
6597,2781375,13,1.0
6598,2781377,49,1.0
6599,2781380,10,1.0
6600,2781390,12,1.0
6602,2781404,33,1.0
6603,2781419,15,1.0
6604,2781474,24,1.0
6605,2781491,14,1.0
6606,2781501,10,0.999999999999997
6608,2781510,17,1.0
6609,2781521,32,1.0
6610,2781527,24,1.0
6612,2781548,10,0.890096432240764
6613,2781564,16,1.0
6614,2781610,37,1.0
6615,2781645,64,1.0
6617,2781673,62,1.0
6618,2781680,100,1.0
6619,2781713,97,1.0
6620,2781729,11,1.0
6621,2781880,95,1.0
6622,2781885,100,1.0
6623,2781933,13,1.0
6624,2781949,101,1.0
6625,2781961,87,1.0
6626,2782006,62,1.0
6627,2782007,18,1.0
6628,2782009,15,1.0
6629,2782010,104,1.0
6630,2782020,102,1.0
6631,2782022,99,1.0
6632,2782042,102,1.0
6633,2782052,98,0.999561142237516
6634,2782078,19,1.0
6635,2782082,21,1.0
6636,2782085,99,1.0
6637,2782089,41,1.0
6639,2782097,101,1.0
6640,2782109,10,0.759999996548012
6641,2782112,56,1.0
6642,2782282,33,1.0
6643,2782826,55,1.0
6645,2783163,10,1.0
6646,2783166,40,1.0
6647,2783173,26,1.0
6648,2783191,11,1.0
6649,2783198,16,1.0
6651,2783229,70,1.0
6653,2783271,27,0.91774475790421
6655,2783342,12,0.720000000000065
6656,2783360,19,1.0
6657,2783363,39,1.0
6658,2783372,27,1.0
6660,2783612,34,1.0
6661,2783613,100,1.0
6662,2783614,68,1.0
6663,2783618,103,1.0
6665,2783627,19,1.0
6666,2783633,31,1.0
6667,2783636,61,1.0
6668,2783639,74,1.0
6669,2783645,87,1.0
6670,2783647,15,1.0
6671,2783650,20,1.0
6672,2783655,78,1.0
6673,2783674,19,1.0
6675,2783681,85,1.0
6676,2783684,102,1.0
6677,2783694,10,1.0
6678,2783698,65,1.0
6679,2783699,100,1.0
6680,2783701,11,0.780000741651946
6681,2783702,37,1.0
6682,2783705,11,1.0
6684,2783709,100,1.0
6685,2783712,45,1.0
6686,2783716,38,1.0
6687,2783718,100,1.0
6689,2783724,98,1.0
6691,2783729,63,1.0
6692,2783731,96,1.0
6693,2783736,98,1.0
6694,2783745,101,1.0
6695,2783751,36,1.0
6697,2783763,29,1.0
6698,2783768,60,1.0
6699,2783769,31,1.0
6700,2783772,14,1.0
6701,2783783,27,1.0
6702,2783785,65,0.999999999999897
6703,2783794,20,1.0
6704,2783800,11,0.72
6705,2783808,99,1.0
6707,2783814,45,1.0
6708,2783824,32,1.0
6709,2783834,98,1.0
6710,2783839,101,1.0
6711,2783850,100,1.0
6712,2783860,100,1.0
6713,2783863,101,1.0
6714,2783871,10,1.0
6715,2783872,12,1.0
6716,2783879,20,1.0
6717,2783881,34,1.0
6719,2783888,16,0.72
6720,2783898,81,1.0
6721,2783906,32,1.0
6723,2783912,11,1.0
6724,2783918,53,1.0
6725,2783925,25,0.73
6726,2783929,103,1.0
6727,2783933,13,1.0
6728,2783934,100,1.0
6730,2783938,100,1.0
6731,2783944,100,1.0
6732,2783948,34,1.0
6733,2783950,91,1.0
6734,2783966,96,1.0
6735,2783971,94,1.0
6737,2783979,100,1.0
6738,2783982,98,0.99999999999994
6739,2783985,22,1.0
6740,2783987,100,1.0
6741,2783989,23,1.0
6742,2784001,99,1.0
6745,2784023,18,1.0
6746,2784027,22,1.0
6747,2784030,102,1.0
6748,2784033,100,1.0
6749,2784041,12,1.0
6750,2784044,22,1.0
6751,2784045,14,1.0
6752,2784046,77,1.0
6753,2784057,45,1.0
6755,2784068,99,1.0
6757,2784085,101,1.0
6759,2784094,100,1.0
6760,2784101,14,1.0
6762,2784217,100,1.0
6763,2784230,101,1.0
6764,2784246,97,1.0
6765,2784271,31,1.0
6766,2784313,11,1.0
6767,2784322,25,1.0
6768,2784325,101,1.0
6769,2784329,31,1.0
6770,2784330,101,1.0
6771,2784332,99,1.0
6772,2784334,100,1.0
6773,2784336,12,1.0
6774,2784339,24,1.0
6775,2784401,100,1.0
6776,2784418,82,1.0
6779,2784534,100,1.0
6781,2784583,27,1.0
6782,2784591,46,1.0
6783,2785019,101,1.0
6784,2785088,62,0.71
6787,2785233,13,1.0
6788,2785234,18,1.0
6789,2785249,22,1.0
6790,2785253,91,1.0
6791,2785278,31,0.76
6792,2785297,23,1.0
6794,2785337,97,1.0
6796,2785455,42,1.0
6798,2785667,33,1.0
6799,2785800,11,0.76
6800,2785802,15,1.0
6801,2785804,58,1.0
6803,2785876,22,1.0
6804,2786077,101,1.0
6805,2786112,52,1.0
6808,2786383,19,1.0
6809,2786394,20,0.999999999999988
6810,2786485,15,1.0
6811,2786520,42,1.0
6813,2786618,29,1.0
6814,2786643,19,1.0
6815,2786703,12,1.0
6816,2786875,11,0.740010442598218
6818,2786948,82,1.0
6821,2787076,10,1.0
6822,2787146,10,1.0
6824,2787181,23,1.0
6825,2787242,17,0.8
6826,2787249,21,1.0
6827,2787257,17,1.0
6830,2787325,24,1.0
6832,2787393,13,0.71
6836,2787467,24,0.999926714999179
6838,2787524,99,1.0
6839,2787560,19,1.0
6841,2787597,14,1.0
6842,2787614,36,1.0
6843,2787624,46,1.0
6844,2787627,15,1.0
6847,2787699,18,1.0
6848,2787742,34,1.0
6850,2787895,17,1.0
